f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.596465536400292,0.2348598674558608,0.5215926798965986,0.5173958013748355,0.4636500882434242,0.5278141450715819,0.4893834503330771,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965726894624884,0.2348598674558608,0.5173958013748355,0.4636500882434242,0.5278141450715819,0.4893834503330771,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978922595802775,0.2348598674558608,0.4636500882434242,0.5278141450715819,0.4893834503330771,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977130097046279,0.2348598674558608,0.5278141450715819,0.4893834503330771,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597436528346615,0.2348598674558608,0.4893834503330771,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5985047517753013,0.2348598674558608,0.4665483759261002,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5976376056978971,0.2348598674558608,0.5050007138452565,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5948159083933919,0.2348598674558608,0.541486939669444,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5959251410187213,0.2348598674558608,0.4964007770281558,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5990471314728386,0.2348598674558608,0.493495654656853,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5986641584912848,0.2348598674558608,0.5339027135232667,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977963509752251,0.2348598674558608,0.4756981254727325,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987111206358277,0.2348598674558608,0.4170473841368395,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988943391434104,0.2368670005564831,0.5350657497045895,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993652834661501,0.2368670005564831,0.5955747669371177,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6002363981754876,0.2368670005564831,0.4902696816250155,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6006008508746864,0.2368670005564831,0.475687114029945,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5992806193182418,0.2368670005564831,0.529341697979666,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.600354795694828,0.2368670005564831,0.5073279253226731,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6023827666126932,0.2368670005564831,0.5159810208290933,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6010135885957392,0.2368670005564831,0.5280290580584016,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006233397889745,0.2368670005564831,0.5127998529782535,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017074377453937,0.2368670005564831,0.4619425552015017,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006749320041062,0.2368670005564831,0.5341981239539129,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987746187467589,0.2368670005564831,0.5630644313690943,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5991192282862917,0.2368670005564831,0.4604313296051372,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5999830671704183,0.2368670005564831,0.4900160387359774,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5983241790223407,0.2368670005564831,0.5345778288776225,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.599372559291361,0.2368670005564831,0.4705675525435672,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.600482453355346,0.2368670005564831,0.4445304265149466,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5968498322591569,0.2368670005564831,0.5121665051655057,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948794065043231,0.2368670005564831,0.5278543937934951,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945678688975669,0.2368670005564831,0.4517550720983708,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948661777312124,0.2368670005564831,0.5334068188929019,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954502280640483,0.2368670005564831,0.5352464892482753,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5981865997819897,0.2368670005564831,0.3925279386882865,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5975238382491453,0.2368670005564831,0.4426979705531237,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5958305552909801,0.2368670005564831,0.4924613384446678,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5968068387465473,0.2368670005564831,0.5107236264554089,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5994109227333819,0.2368670005564831,0.519295465108155,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5984822628610131,0.2368670005564831,0.5838866899754862,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597955096252553,0.2368670005564831,0.4818588378599222,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990980622493147,0.2368670005564831,0.4509014954298715,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987124435131388,0.2368670005564831,0.5311031491207552,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598706490565239,0.2368670005564831,0.5801036898205666,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5992329957350435,0.2368670005564831,0.4738432669204107,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5983870156946164,0.2368670005564831,0.485943703429191,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5958530442052682,0.2368670005564831,0.5362360002794627,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5958120350086251,0.2368670005564831,0.4901641236562242,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5948661777312124,0.2343577679971671,0.501609948876529,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.594034749341207,0.2343577679971671,0.5176452675097127,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942497169042553,0.2343577679971671,0.4763269168263958,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953787926892508,0.2343577679971671,0.4255896058055363,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952260003598225,0.2343577679971671,0.5005722153200304,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5949336444740768,0.2343577679971671,0.4734578664228454,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5975291297583897,0.2343577679971671,0.4769355838191024,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5974107322390492,0.2343577679971671,0.508234660680492,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5956274936237314,0.2343577679971671,0.5356485967624839,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5968743054894117,0.2343577679971671,0.4972110673353523,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5993884338190938,0.2343577679971671,0.4930308958302324,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5983228561450297,0.2343577679971671,0.5796028590261935,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977057338794171,0.2343577679971671,0.4982347518096736,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984604353853805,0.2343577679971671,0.4482154627995492,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984167804341154,0.2343577679971671,0.5392390865210827,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5989565143770306,0.2343577679971671,0.5773823446323392,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5995742980812987,0.2343577679971671,0.4697443522689647,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5997773597485474,0.2291091212627106,0.4832178017818792,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5982560508408208,0.2291091212627106,0.524528558366722,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5991218740409139,0.2291091212627106,0.500479947023569,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6013284333957731,0.2291091212627106,0.5180276303678885,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6000306907536167,0.2291091212627106,0.5204148352232513,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998229990157792,0.2291091212627106,0.507917986774118,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009269401318643,0.2291091212627106,0.4559071454391362,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006749320041062,0.2291091212627106,0.5279014772040351,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010307860007831,0.2291091212627106,0.5683286604314055,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000763300208485,0.2291091212627106,0.4626499454743729,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6002575642124646,0.2291091212627106,0.4955361889168688,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5969391264776539,0.2291091212627106,0.5351519427222716,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5982805240710755,0.2291091212627106,0.4941620367979635,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6006650104242731,0.2291091212627106,0.5125507665482999,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5998937729519213,0.2291091212627106,0.4730056378587071,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994122456106931,0.2291091212627106,0.5072629957807188,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002860060746525,0.2291091212627106,0.4017908403021843,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000346593855499,0.2291091212627106,0.5421495247613174,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005056037082896,0.2291091212627106,0.5736369352648669,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6013112359907292,0.2291091212627106,0.4785398371217758,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6017702744176694,0.2291091212627106,0.4872760880064883,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6001027875670698,0.2291091212627106,0.5281714474047927,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.4844495645543934,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.601178286820967,0.2291091212627106,0.494204563749419,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.4844495645543934,0.5291256458780752,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6033253166968282,0.2291091212627106,0.5159946902063468,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.4844495645543934,0.5291256458780752,0.494766906741433,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6020454328983712,0.2291091212627106,0.5261183828822944,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.4844495645543934,0.5291256458780752,0.494766906741433,0.5104642879925152,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014719655840238,0.2291091212627106,0.5156692830867275,0.451388656846991,0.5342869749060609,0.5667285838828928,0.4630680005953772,0.4844495645543934,0.5291256458780752,0.494766906741433,0.5104642879925152,0.5166189251009254,0.0
